item_id|title|subtitle|categories|author_name|image_url|description
B002LC8HF0|The Hero of Ages: Book Three of Mistborn|Kindle Edition|[  Science Fiction & Fantasy]|Brandon Sanderson|https://m.media-amazon.com/images/I/51DZcL07ZUL._SY346_.jpg|"[Review, '“This adventure brings the Mistborn epic fantasy trilogy to a dramatic and surprising climax. . . . Sanderson\'s saga of consequences offers complex characters and a compelling plot, asking hard questions about loyalty, faith and responsibility.”', --Publishers Weekly, on, The Hero of Ages, “Transcendent!”, —Romantic Times BOOKreviews, on, The Hero of Ages, '""Elantris', 'is the finest novel of fantasy to be written in many years. Brandon Sanderson has created a truly original world of "
B01MEEWFIC|Red Mountain: A Novel (Red Mountain Chronicles Book 1)|Kindle Edition|[  Literature & Fiction]|Boo Walker|https://m.media-amazon.com/images/I/510T1vBNc-L.jpg|"[Review, '★★★★★""Best book I\'ve read in over 50 years."" - LibraMystic""For fans of women\'s fiction such as Nicholas Sparks\'s and Kristin Hannah\'s work."" - Library Journal""Boo Walker writes from the hip. Here\'s what I love about that, particularly when it comes to the narrative and the dialogue of his latest book, Red Mountain: it\'s sexy and unexpected, and the endings (for there are several) are thank goodness far from saccharine sweet."" - Forbes""Captivating, wonderful read, can\'t wait for "
B07QJD3B7S|Winter's Mourn (Winter Black FBI Mystery Series Book 1)|Kindle Edition|[  Literature & Fiction]|Mary Stone|https://m.media-amazon.com/images/I/41E9PoC3G1L.jpg|"[Review, 'See what readers are saying about Mary Stone and the Winter Black Series:', '""Ms. Stone is an author who knows how to write a fast-paced, page turning thriller. The author\'s world and character building are superb."" -', Amazon Reviewer, '""I stopped reading James Patterson and baldacci to read this series and will never regret it."" -', Amazon Reviewer, '""Riveting! I couldn\'t put it down! Fast paced, original, haunting... Loved every word!"" -', Amazon Reviewer, '""Winter\'s Mourn grips "
B008ON474K|The Striker (Isaac Bell series Book 6)|Kindle Edition|[  Literature & Fiction]|Clive Cussler|https://m.media-amazon.com/images/I/511wQQqorbL.jpg|[Review, '“James Bond style flair with sabotage and villainy…a great action thriller.”—The Associated Press“This origin story (every hero needs one) will give Bell’s fans a fresh look at their favorite private investigator.”—', Booklist, '“The action flows swiftly, and the authors do a good job depicting the work conditions and the class warfare of the time.”—', Publishers Weekly, About the Author, Justin Scott, 'has written almost thirty novels, some of which are under his pen name, Paul Garris
B00IO3TZ6U|Dragon's Triangle (The Shipwreck Adventures Book 2)|Kindle Edition|[  Literature & Fiction]|Christine Kling||[From the Publisher, 'When I last spoke with Christine Kling, she had just sailed to the isle of Majuro in the Marshall Islands, a remote country in the northern Pacific Ocean that is part of Micronesia. We were working on final edits for her new thriller, and dry land offered civilization—and, even more important, Wi-Fi, which allows for an easier round of edits.  Christine\'s real life living and sailing aboard her 33-foot sailboat often sounds like something straight out of an adventure story
B009MYAWIA|The Burgess Boys: A Novel|Kindle Edition|[  Literature & Fiction]|Elizabeth Strout|https://m.media-amazon.com/images/I/51cRwmMMdWL.jpg|[Review, “Strout’s prose propels the story forward with moments of startlingly poetic clarity.”, —, The New Yorker, '“Elizabeth Strout’s first two books,', Abide with Me, and, 'Amy and Isabelle,', 'were highly thought of, and her third,', 'Olive Kitteridge,', won the Pulitzer Prize in fiction. But, 'The Burgess Boys,', 'her most recent novel, is her best yet.”', —, The Boston Globe, '“Strout’s greatest gift as a writer, outside a diamond-sharp precision that packs 320 fast-paced pages full of in
B01MA43ZX3|Serenity: A Vigilante Justice Action Thriller (The Shelby Alexander Thriller Series Book 1)|Kindle Edition|[  Literature & Fiction]|Craig A. Hart|https://m.media-amazon.com/images/I/51PzLw9V7YL.jpg|"[Review, '""This story pulls you in and doesn\'t let you go until the last word is read.""', '- Amy\'s Bookshelf Reviews', '""My kind of book: short, brisk, and just a flat-out enjoyable read."" -', 'Erik Therme, author of the Harlow Series', '""One of today\'s master thriller writers."" -', The San Francisco Review of Books]"
B00TCI0P3I|The Girl in the Spider's Web: A Lisbeth Salander Novel (Millennium Series Book 4)|Kindle Edition|[  'Mystery, Thriller & Suspense']|David Lagercrantz|https://m.media-amazon.com/images/I/51ITBoVTmgL.jpg|[Review, '“Rest easy, Lisbeth Salander fans—our punk hacker heroine is in good hands. . . . A twisty, bloody thrill ride . . . . An instant page-turner.”', —, USA Today, '(4 out of 4 stars)', “Excellent. . . . Anyone craving more Salander bad-assery should get their hands on a copy of, Spider’s Web, faster than Lisbeth can hack into the NSA.”, —, People, “Salander and Blomkvist are just as compelling as ever. . . . Fans of Stieg Larsson’s captivating odd couple of modern detective fiction will n
B07V2PLDY2|Perfect Strangers|Kindle Edition|[  Literature & Fiction]|J.T. Geissinger|https://m.media-amazon.com/images/I/513cIS-BeYL.jpg|"[Review, '""This is absolutely my top read of 2019.', NOTHING compares to Perfect Strangers, '!"" ~ Pauline, Goodreads reviewer""', 'I\'ve never read a book that makes me FEEL so much', '...it\'s like this author has a key to every locked part of my soul."" ~ Jolene, Goodreads reviewer ""I\'m blown away by this story...', just brilliant, '."" ~ LianaReads Blog ""WOW! Talk about mind blown.', 'It is unlike anything I\'ve ever read', '. I absolutely loved it!!!!"" ~Marybeth, Goodreads reviewer ""Scorching "
B01KKZMR5U|Earth Rising (Earthrise Book 3)|Kindle Edition|[  Science Fiction & Fantasy]|Daniel Arenson|https://m.media-amazon.com/images/I/51BuUh8Xv4L.jpg|[Review, THE, EARTHRISE, 'NOVELS:', 'Earthrise: The Original Series', 'Book 1:', Earth Alone, 'Book 2:', Earth Lost, 'Book 3:', Earth Rising, 'Book 4:', Earth Fire, 'Book 5:', Earth Shadows, 'Book 6:', Earth Valor, 'Book 7:', Earth Reborn, 'Book 8:', Earth Honor, 'Book 9:', Earth Eternal, 'Book 10:', Earth Machines, 'Book 11:', Earth Aflame, 'Book 12:', Earth Unleashed, 'Book 13:', Earth Remembers, 'Book 14:', Earth in Darkness, 'Book 15:', 'Earth, Our Home', A Prayer for Earthrise, 'Book 1:', '
B004J4XA6E|Maisie Dobbs|Kindle Edition|[  Literature & Fiction]|Jacqueline Winspear|https://m.media-amazon.com/images/I/51+BphUX9gL.jpg|[Review, Praise for, Maisie Dobbs, 'A favorite mystery series of Hillary Clinton (as mentioned in', What Happened, ',', The New York Times Book Review, ', and', New York Magazine, ')', A, New York Times, Notable Book of the Year Agatha Award Winner for Best First Novel Macavity Award Winner for Best First Novel Alex Award Winner, '“Compelling…powerful. [Maisie Dobbs] testifies to the enduring allure of the traditional mystery…even though I knew what was coming this second time \'round, its final
B00KGLV9SK|The Amber Keeper||[  Literature & Fiction]|Freda Lightfoot|https://m.media-amazon.com/images/I/51yXqC5E7sL._SY346_.jpg|[About the Author, 'Born in Lancashire, Freda Lightfoot has been a teacher and a bookseller, and in a mad moment even tried her hand at the \'good life\'.', 'Inspired by this tough life on the fells, memories of her Lancashire childhood, and her passion for history, she has published forty family sagas and historical novels including', Daisy’s Secret, and, Watch for the Talleyman, ., 'Freda has lived in the Lake District, in Cornwall, but now spends her winters in Spain and the rainy summers in 
B001PSEPLG|The Hunt for Red October (A Jack Ryan Novel Book 1)||[  Literature & Fiction]|Tom Clancy|https://m.media-amazon.com/images/I/51vSJHPE0vL.jpg|[Review, Praise for, The Hunt for Red October, “Flawless...frighteningly genuine.”—, The Wall Street Journal, “Remarkable...intricate and nerve tingling.”—Clive Cussler“Gripping narrative...Navy buffs and thriller adepts have been mesmerized.”—, Time, Praise for Tom Clancy, “He constantly taps the current world situation for its imminent dangers and spins them into an engrossing tale.”—, The New York Times Book Review, “A brilliant describer of events.”—, The Washington Post, “No one can equal h
B01CXO4VRI|Behind Closed Doors: A Novel|Kindle Edition|[  'Mystery, Thriller & Suspense']|B. A. Paris|https://m.media-amazon.com/images/I/51Ciykk8vjL.jpg|[Review, An August 2016 Best Books of the Month, by, Real Simple, magazine, An August 2016 Indie Next pick and LibraryReads list pick, 'An August 2016 Book Club Pick by Popsugar: “Perfect for fans of', The Girl on the Train, !”, 'As seen featured in The Skimm’s newsletter: “It’ll have you page turning ‘til the end.”', '“If you’re hunting for a thriller to give you chills in August, look no further than this book, which is already a big hit in the U.K.” ―Real Simple magazine “This debut is guaran
B006JD115K|Someone Else's Fairytale|Kindle Edition|[  Literature & Fiction]|E. M. Tippetts|https://m.media-amazon.com/images/I/51BGnEIxmlL.jpg|"[Review, #1 in the Kindle Free Store, 'Amazon Kindle Top 100 Bestseller (paid store)', 'Top 10 ""Movers and Shakers"",', Amazon.com, Best of the Independent Book Awards Runner-Up in Romance, ', eFestival of Words', 'Best Indie Books of 2012 Semifinalist,', Kindle Book Review, '""...readers who enjoy a good old-fashioned fairy tale will find this unusual contemporary spin on true, lasting love deeply satisfying..."" Kathryn Livingston,', Indie Reader, and, USA Today, '""I\'m going to be honest - I did"
B00B0LP48G|Never Go Back (with bonus novella High Heat): A Jack Reacher Novel|Kindle Edition|[  Literature & Fiction]|Lee Child|https://m.media-amazon.com/images/I/51YOy9ERKCL.jpg|[Review, '“A breathless cross-country spree . . . some of the best, wiliest writing [Lee] Child has ever done . . . Child’s bodacious action hero, Jack Reacher, has already tramped through 17 novels and three e-book singles. But his latest,', 'Never Go Back,', may be the best desert island reading in the series. It’s exceptionally well plotted. And full of wild surprises. And wise about Reacher’s peculiar nature. And positively Bunyanesque in its admiring contributions to Reacher lore.”, '—Janet
B01HIKCA52|Extracted (Extracted Trilogy Book 1)|Kindle Edition|[  Literature & Fiction]|RR Haywood|https://m.media-amazon.com/images/I/413+tgXqgIL.jpg|[From the Publisher, 'For me,', Extracted, 'was a blockbuster from page one. Reading it for the first time, I found myself imagining film posters and living through the action sequences, my pulse racing. The premise: a scientist has invented a time machine that reveals a shocking fact—by 2111, the world has ended. Cue three unlikely heroes who are extracted from their timelines at the point of death, to change the future.  One of the more unexpected joys with this exhilarating read—the first boo
B000OVLKMM|The Glass Castle: A Memoir|Kindle Edition|[  Biographies & Memoirs]|Jeannette Walls|https://m.media-amazon.com/images/I/41SV07xgbNL.jpg|"[Review, '""Walls has joined the company of writers such as Mary Karr and Frank McCourt who have been able to transform their sad memories into fine art."" —', People, '""Walls has a God-given knack for spinning a yarn, and', The Glass Castle, 'is nothing short of spectacular."" —', Entertainment Weekly, '""Extraordinary."" —', Time, '""Each memory is more incredible than the last... That Walls recounts them so well and in such detail is our good fortune."" —', The Plain Dealer, '""On the eighth day, whe"
B0139OZJYK|Nefertiti's Heart (The Artifact Hunters Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|A.W. Exley|https://m.media-amazon.com/images/I/51ZX+weV7eL.jpg|"[Review, 'Awards:', 'Winner Kindle Book Review, Best Sci-Fi/Fantasy (2014)Winner BTS Red Carpet Awards, Readers Choice Sci-Fi/Fantasy (2014)""The world building is stellar, the characters deep, emotional, and above allrealistic. This may be a world set in an alternate universe, and timeline butit is such a well drawn universe that  felt as though I had stepped into aworld that truly exists.""', Coffee Times Romance blog award, '.""I was insatiable in reading Nefertiti\'s Heart! This was only my sec"
