user_id,categories,top_books
AFBWLFX7VGYBJSCJSTG5QHAZ4F4Q,[  Literature & Fiction],"B09Z3D5B34,B09QKSLPN9,B0925FP6G6"
AFBWNEX265Y3KROIVBZZYNYMSJ3Q,[  Literature & Fiction],"B074H8NFDF,B078XBQ4N5,B01FCZ5NYA"
AFBY3LHST6LUZEWY6ZF34UZBUTBA,[  Science Fiction & Fantasy],"B09Y6RQSHM,B08DZD56DL,B005A1JBB8"
AFC2UJF3STSAHQ4D5MTQT4XIYU7A,[  Literature & Fiction],"B07HZ2Q1MK,B00840CY8Y,B000FC130E"
AFC33U7PKMXUHNCXIYGU36UB2LGA,[  Literature & Fiction],"B0976V6YSL,B073XJDDLJ,B073RS5MS6"
AFC42NF5XYFVMCVVGXIYYXGKA2SQ,[  Science Fiction & Fantasy],"B088F4SXQF,B0752VRCMZ,B076V3MZGT"
AFC4XXRIRQJSXEYA4CP2JH53GFSA,"[  'Mystery, Thriller & Suspense']","B012JKJT2S,B06XTKBMWT,B004ZCIG64"
AFC6FTBR46NIMFJTMBVZSFTBH6GQ,[  Literature & Fiction],"B07PP9N4D8,B00VZOH5EY,B000FCK2VK"
AFC6O6VNI7AO4QVWXQWZSNCNCN4A,[  Literature & Fiction],"B0BB64ZRMW,B0BJZ8VZXH,B083TZV25B"
AFC6QLAOZEJFPWJPS4LSHY7SFUDA,[  Science Fiction & Fantasy],"B00JT2LEOG,B0865326GF,B07WZ7SB5D"
AFC7QMPVXG3CGBKZER7OBLZVCNNA,[  Literature & Fiction],"B098V16S5B,B09LXJ1F9Y,B00DYXAA4G"
AFCAMTOEYHICPDNWUVHBJBGMGNIQ,[  Literature & Fiction],"B09H6T8LTR,B0031B7KCQ,B01JK5SU2U"
AFCFSUIPLE67MNV2RLKZRUVR3OOA,[  Literature & Fiction],"B06XYKFD8H,B01HAQMW48,B005SHN43A"
AFCGSIBTSSFNEUOAKOSVF3MEE7UA,[  Literature & Fiction],"B002Z7G0QO,B01MEGRNER,B015GB04IK"
AFCN7TJUIZJVQ6MTIOZHERG5HLOQ,[  Literature & Fiction],"B089SQN5WQ,B01A4ATV0A,B073FC1C5T"
AFCQI2ML52YKIW5EMIYVWLWO5VYA,[  Literature & Fiction],"B000UZJQXM,B0BB52CCND,B01N56RU3D"
AFCSV3UDWWTNZEYVBHSFPZP2RNCQ,[  Literature & Fiction],"B0BGXYL3BZ,B01N4QZ0KW,B003P9VZF2"
AFCV4ZOYW6Y7VTPZKSZ752XEIGEQ,[  Literature & Fiction],"B07TBDN7HG,B08MZSNWMZ,B07B2VX1LR"
AFCVQ6D4TTQIYVGMNLFOOOIJA6ZQ,[  Literature & Fiction],"B09G6DMDVR,B005PRJNCY,B01DHWACVY"
AFCW4KGM232SUENK7HRHNLD6PO2A,[  Literature & Fiction],"B004H1TDB0,B013UVNZ2K,B07QJD3B7S"
AFCWL7J5R6VS4GBYURIXIU23XX4A,[  Literature & Fiction],"B075818VDG,B01LOWN78Y,B01MRXR9S2"
AFCZSYIZDKZJCVZRUYA3BC6ZMPPA,[  Literature & Fiction],"B000UZJQXM,B07CQS67QD,B01I2AK8DS"
AFD2II2H5HHIGI65DI7W2G7L75HA,[  Literature & Fiction],"B003WUYQ64,B00C74VCMM,B004G8QZSS"
AFD4PSPEJEAOMCQHZZ6RACHSQQWQ,[  Literature & Fiction],"B00N47UT2A,B00BVFM04C,B009XIGY4Q"
AFD5RXM2Z4FL4QS2Y5JQU2T3NJJQ,[  Literature & Fiction],"B013FS57KG,B07B7L6Y5G,B01DNJMOBM"
AFDD4NITZIFH633HL67D4YHSSWUQ,[  Literature & Fiction],"B07N943MFX,B08JLY3X17,B088JXXW67"
AFDDAYQPE2C7LCUNCR25XOOBQM3A,[  Literature & Fiction],"B09MCY9Y34,B074QQ2X81,B07Y31HNWR"
AFDFTCJGWI4CHWT3EU4MVKMGDN7A,[  Literature & Fiction],"B01IZTCC2G,B06Y4R9MBJ,B00WW5LL8G"
AFDGAL2JB4RSXWG7VR37Z5PHMOZQ,[  Literature & Fiction],"B09BNH4TLW,B098PW8NP8,B087ZXSPGJ"
AFDKD4YMKODJNJA7ACCUQAX4EKJA,[  Literature & Fiction],"B07TYBQJBM,B000QCS9PA,B08BZ9WSPC"
AFDLHTCJS4GZSV4NS5JBTPE467FQ,[  Literature & Fiction],"B00CQC9O16,B00BUWA58E,B00LD1S3PY"
AFDNLNTANUGENK62RSTAQALJOWPQ,[  Literature & Fiction],"B07VT4SZTJ,B074QP3V2Z,B00LDQXASE"
AFDP35LEDYGHQJOS6N5QLEEOE2PQ,[  Literature & Fiction],"B0089LQJ3E,B00ILHW6AG,B004HB1W82"
AFDQJUCGA7JPQFINLDDATLVHTRKA,[  Literature & Fiction],"B07W9269Z7,B07JZ3G2WQ,B07BB5PSJF"
AFDQOTCJXMX3EK6FZK2XJY6EUMUQ,[  Literature & Fiction],"B06WGTZXG7,B00C6B4R96,B01N9E6MMM"
AFDR67YAY4LRI3CAEADG6PEL3ZCA,[  Literature & Fiction],"B00DMHFSLY,B00DV1IST0,B000FBFNT2"
AFDRSPJ2JMTDXMALRQSZAD3KJA2A,[  Literature & Fiction],"B013UVNZ7A,B07Y22KM21,B00TEFTA80"
AFDSYLTDWTJPTTQEAPN6LISC7AYA,[  Literature & Fiction],"B08G1D6PKK,B079R8DY6F,B0976V6YSL"
AFDTGODYDP7XYWI6ZBQNNVOLV5TA,[  Literature & Fiction],"B00GEEB730,B09J8JSJL5,B07XZ8DTGH"
AFDWXZIHZQC76E6CJJJ32VXUVYVQ,[  Literature & Fiction],"B07B8H8ZVW,B07929GMLZ,B07Y82N2M3"
AFDX6GD5BPCKBHVFVUEUHGVCLVUA,[  Literature & Fiction],"B0976V6YSL,B09N3GPL9C,B07RNZ25C5"
AFDZTGXLHYGVXFOU54Y7QTD3XJVQ,[  Literature & Fiction],"B07Z43JXYH,B07QNGTXNV,B07J564ZHD"
AFDZZPLXPTNG44AU73JRPW2WYSAA,[  Literature & Fiction],"B09B71P1W3,B0899QWN9Y,B07CX8V9WV"
AFE47WKO5XASAPJMQNA4WMMODQPA,[  Literature & Fiction],"B01HAQMW48,B01DM7BUSS,B00F66O5AO"
AFE5SULVTCLZ7NEGTEOPDHD2KLWA,[  Literature & Fiction],"B000GCFG7E,B079R2H6M9,B0798TJ385"
AFE5V6YJWSDQEXOKCMW2JEUJXVIA,[  Literature & Fiction],"B07PP9N4D8,B002Z7G0QO,B07L7VQ1ZJ"
AFE7D7XRQNQMYXZ4VWJU3VGI6NKQ,[  Literature & Fiction],"B08G1M1FX7,B0874WYYRJ,B07SH5V2NB"
AFEAUN3EVUIN3AZT25ONLFSJLEYQ,[  Literature & Fiction],"B00I2XZH32,B09MQ4V4G5,B09WNK358C"
AFEEWZ6NPYM7MDOCAWFXX6BGNP2Q,[  Literature & Fiction],"B00CCPIITQ,B00JYWVYLY,B006IE2IO8"
AFEFP62ULCOBZJ6IXH3PZ5JGMDCA,[  Literature & Fiction],"B07T9257DJ,B07BK3M7V7,B07B6BRTJP"
AFEG77FECDCLSXJHNZACCJGRL36Q,[  Literature & Fiction],"B0BCWZHGW6,B00WHGBTHI,B09P2M6S2X"
AFEGHQOAYQ76RWHXSDNV5E5R7ORA,[  Literature & Fiction],"B07WJF5FHQ,B07R9PNH9F,B00MRQJ5M4"
AFEH3AAM3LP57YBDTTCOL7DIEKHQ,[  Literature & Fiction],"B09G6DMDVR,B09KXD3SXY,B00GP0JWMQ"
AFEH4QFZ3Z4QKIHUO3LG6G3ABGSQ,[  Literature & Fiction],"B09RWNTLMR,B09PMZ93DT,B08Y8L2WB3"
AFELS53KODYS7OO6W7L4RDHCSRCQ,[  Literature & Fiction],"B00B5J4SZ8,B00V9525BC,B009ZFP3DA"
AFEPDXKGSXX7TEOUNYPSIX35BOVA,[  Literature & Fiction],"B08NY1H9KS,B07V65S57Y,B07J3BR4Q7"
AFETAPM2QZJWEBJKHDQCTCYYR6AA,[  Literature & Fiction],"B00J7OQARC,B00FGUDH6I,B00HQT266O"
AFETMUCHHE3JMXENGU2J6AJWUGJA,[  Literature & Fiction],"B015Q7VCMG,B007HC3TT8,B00BQHQBD6"
AFEVE5KJDJWC2SWUUNGSERSZNHWQ,[  Literature & Fiction],"B01N1UN91W,B00JYWUHO4,B00AEBETU2"
AFEY3C22QSQWWBXY7K6O4WT3LXHQ,"[  'Mystery, Thriller & Suspense']","B00MY8JUD4,B004UB0WTY,B00P83903M"
AFEYBUNIBTXUCMW4PJC2CA5WQ7GQ,[  Literature & Fiction],"B082VC2MDY,B07SLZ9LMN,B01DYC10PE"
AFF4ZVAKRWIWQFDWD7ZI6Q4FAKJQ,[  Literature & Fiction],"B01GOCENSM,B007VPZQLA,B07J1YY2VR"
AFF5Z63NS6BO3BLRHN3KMXJBUHEA,[  Literature & Fiction],"B00MSR5EJA,B06Y5PSTB5,B00LU2XVYY"
AFF7UEJTH5M4NGV6RXZUZCZEGVTA,[  Literature & Fiction],"B004J4WLB4,B07MV8SWZF,B08RD8WFH9"
AFFCZPYY4A6I2HGJXGNLKQ5KDD7A,[  Literature & Fiction],"B00JT1HP5Y,B0781GCGDB,B009L2ZH7O"
AFFDN7OCHDSMKTBUCZ55XRR7GJ4Q,[  Literature & Fiction],"B00HXYKYIE,B08HY4KKB5,B0841P328G"
AFFE5A2BGXJQTQMCYHFC4YHV6KFQ,[  Literature & Fiction],"B094XQFL8P,B08X472VK3,B094XD7VYW"
AFFEGG4TA7QGMHWOKUB4DJCMJV4A,[  Literature & Fiction],"B09CNFRZDC,B08C9X5R1G,B074FYPLZD"
AFFELYMEHYIT4ZO5QY22VCXICZKQ,[  Literature & Fiction],"B082J5KYG6,B003NE6HD4,B00DMHFSLY"
AFFERSX2FJO7OLKZ4CSLBECEEIPQ,"[  'Mystery, Thriller & Suspense']","B01JBFLIKK,B00AQMWVEA,B06Y4R9MBJ"
AFFFA7WQ4LNT3SFN6DUEHZXTWSMA,[  Literature & Fiction],"B09NSZJDMM,B07VRW2FZT,B01KB8XC5A"
AFFG4FRRYZKPBWHCCNZJJGQ2RY7Q,[  Literature & Fiction],"B07XZ8DTGH,B078X9D4H5,B079ZYWJJ8"
AFFI2TWXUBXK74O3ZUGZZPYPB32A,[  Literature & Fiction],"B07R5WYWRK,B000GCFG7E,B00LWE0QZM"
AFFPN7MMI6U3QHURKHQUZ2MU4L6Q,[  Literature & Fiction],"B01M34RQKI,B0186N2W9Y,B0192CTMWS"
AFFQZODR2UGQ3RVV4VNOKAHKMBHA,[  Literature & Fiction],"B08SBS41XV,B08FHBV4ZX,B00NY7FB6O"
AFFS5NODWAIWPJHFL66NUETPF4UQ,[  Literature & Fiction],"B085BVSXS9,B084357H23,B088FF4S7Q"
AFFWD7JOUGEMRP7CSIWYE4EFWC3A,[  Literature & Fiction],"B07QNGTXNV,B01MEEWFIC,B0834V66Z9"
AFFZE7XXMYYHJJPZ7OMCBUHA6WDQ,[  Literature & Fiction],"B01AQNYZ3I,B009NG1Q96,B00DPM7RJW"
AFFZOEBEXCWLGAZ35W2ZLUPS7Z4Q,[  Literature & Fiction],"B09MQ4V4G5,B09NGQ7BJ5,B003EY7IWC"
AFG2YMPWAFRUTQT4EQJHW2UUWSHQ,[  Literature & Fiction],"B08VJ6XH7Y,B0BB52CCND,B08R75GRWM"
AFG32E3BEWJPLEB3JU532HNH633A,[  Literature & Fiction],"B004LROPC2,B077GS75HG,B005QOY4FM"
AFG46JLN6JBSSJKYUCSWZJ3BTFFQ,"[  'Mystery, Thriller & Suspense']","B01DK93WKW,B00LXRJICK,B0080SA5S6"
AFG524EZTK34OWZDSTFORGNYUVLA,[  Literature & Fiction],"B01CXYSEB2,B01GY95VZE,B00WLD27N2"
AFG5MGYUODJUATUJTIOJHWGOIQQQ,[  Literature & Fiction],"B07GX3BR7P,B06XQ655PC,B00ONTR6CO"
AFG6N2D2343ZAA3E44QIG2QGNYCQ,[  Science Fiction & Fantasy],"B07B2DN68K,B00EMXBDMA,B08FHBV4ZX"
AFGC6JDDMMBPF2DPAAACQDLVN7MA,[  Literature & Fiction],"B00J8U1H3M,B075ZV94CS,B08DQLQDBF"
AFGDP4T5P5WCI5GGX7SLLIEDP22Q,[  Literature & Fiction],"B09QD52KWF,B08LKBY9MN,B09DLCLRK4"
AFGHGKTWKJ2FO4TLOII4MBDTYPQQ,[  Literature & Fiction],"B07DN155VV,B07NVD1276,B07QQLCZY1"
AFGJ4LDRHQEMOLK4XEAD7XIA2JVA,[  Literature & Fiction],"B01N2RJFW1,B00HYQJPC2,B01CDDTGRY"
AFGMORVPNHOB4XLPXTRHAPXESQRQ,[  Literature & Fiction],"B08R8M1L72,B00XT47SQI,B0848G45CR"
AFGNFEPZL6HMNRGI72DEODKHO6XA,[  Literature & Fiction],"B00A0NOF7G,B08X42T3VR,B07Y22KM21"
AFGYAKFW6GMFUHIMGA3HUIEFDBDA,[  Literature & Fiction],"B07C8G8XT9,B074FYPLZD,B01LOX4U9I"
AFGYIKUT4MAEVEA26FZJMNRMPQ7A,[  Literature & Fiction],"B08P7VQTHF,B01CDDTGRY,B07W6WJG7Z"
AFGZCZBFB434AGIGP25FOMW3PJPA,[  Literature & Fiction],"B08MZSNWMZ,B00JYWVYLY,B01N7KMS7X"
AFH2VHY2ZWC5SVOZSQCKDBNZEEHA,[  Literature & Fiction],"B089XYQ8SH,B08NP5273Y,B01MEEWFIC"
AFH2WQ7WK54AABWMB6Y4SAHIR62Q,[  Literature & Fiction],"B07S6MY67W,B003ATPRNI,B074H8NFDF"
AFH3NYSI73YW6C6GI6APUBUN2TYQ,[  Literature & Fiction],"B00OYXWLCE,B00K0OI42W,B000W4RFBQ"
AFH6C27J5MCQVNAOPXKUFHIPIIRA,[  Literature & Fiction],"B0036S4CEI,B00FJ314YE,B00CYPL01M"
AFH6IXVDECCL5D26BOHRQSSSEGYQ,[  Literature & Fiction],"B00PG8UCHM,B00J8U1H3M,B0998WPHDS"
AFH6R65PX3ARAEG4S4TIT772GJQQ,[  Literature & Fiction],"B09B71P1W3,B091N9KW8N,B087WJD1MJ"
AFH7CZQ5UVIHFIDBLYVETDX2VJ3Q,[  Literature & Fiction],"B01FPGY5T0,B06XKRKFZL,B00CNQ7MJG"
AFHAM46BETKOF5WS76R3TY6ZHR6A,[  Literature & Fiction],"B0BSG1XDTR,B0BHXK5WC3,B0BJZ8VZXH"
AFHBIMDU4URJKX3EHGW5D263I7ZA,[  Literature & Fiction],"B00HU4KESM,B07D4G28KY,B00S6Z3S8C"
AFHFLZYTIE7C7NWQ4TVAG3T7QRAQ,[  Literature & Fiction],"B0071NOIWU,B075ZV94CS,B074J6F41V"
AFHHZ5OKDWX25PTZJLIDC5FJORXA,[  Literature & Fiction],"B07QDNZ1V2,B08KWK7DCH,B07GVK5HW8"
AFHIGTKQN4PRNLHLVZWM2DXANEWQ,[  Literature & Fiction],"B004TRFNIE,B07DHDM8DH,B00AM4JM30"
AFHITIXURZTTHVWRV5JSBK2LA3QA,[  Literature & Fiction],"B009NF6YLM,B01N2ABE60,B06XVWZX9C"
AFHJ5OSJ6L27TC2M7ICRLSUFO7YQ,[  Literature & Fiction],"B08B7YXJH7,B082SX7375,B07ZYPBYWL"
AFHLRNATFUEVDNZYLNZVNMNKDFJA,[  Literature & Fiction],"B003A7I22S,B009WQ9YMS,B01LZ37NWE"
AFHMGJROL773PRVHGCHOV6MAC6OA,[  Teen & Young Adult],"B0096T5P7O,B0013TXA5Y,B006564VQC"
AFHNCNBMSWZL32FV4VKADTS566EA,[  Literature & Fiction],"B08XC816XM,B08VH1C4Q5,B08NHH139J"
AFHNQBQKMDOHMBCENUBOKM2LVFIA,[  Literature & Fiction],"B074CJ19NJ,B0718WHGXK,B01MFGX5GI"
AFHOCB5DVDP4HO3K7W7ZEVJXCZ3A,[  Literature & Fiction],"B005PRJT9Q,B074MDD3H6,B072BL3C3C"
AFHT4K7VCGBRE36PWDHLV6QBIYJQ,[  Literature & Fiction],"B0834TWTHX,B0976V6YSL,B08W4GBT33"
AFI2EJBUTYOBFVJANZDJQ47Z3OQQ,[  Literature & Fiction],"B088FF4S7Q,B09CN5LBGK,B0BHXK5WC3"
AFI4QEDX43IWUNTZCA6UAD3YN5DQ,[  Literature & Fiction],"B093WB84G1,B01922I1GG,B00H25FCSQ"
AFI4U52BZ6MKKT3RW4C4M5QY4YTA,[  Literature & Fiction],"B01N4W09GF,B07SCTZ4RQ,B08PDQ5XT4"
AFI5I2KOQDEFEQGZWRYY3GD4WAJQ,[  Literature & Fiction],"B00F0XL3B2,B01FP2XSE2,B00QUGL19W"
AFI7YILO4JRFKRXQXGDBHDIYZVVQ,[  Literature & Fiction],"B0739Z4XJ9,B00QPHKR3M,B01M14UN1J"
AFIBVGIF34DLZNIOMBIWKTTDUL5A,[  Literature & Fiction],"B004PYDGBM,B00CQZ655Q,B009XIGY4Q"
AFIC6JQISCZ4QWEWP76FG74RTL7Q,[  Literature & Fiction],"B072LD57FC,B07NVD1276,B083JRYLKT"
AFICI7AUZ6WUPSYIW5GZJHITSQXQ,[  Literature & Fiction],"B09FPXJS4H,B08G1D6PKK,B09TWSRMCB"
AFICRGPCQLDNX7ENYGTORCLELZ7A,[  Literature & Fiction],"B07GJL19B4,B07C21L1T7,B001NLL8LA"
AFICZ6JF5BCSS5R4SGZHBH6WSGGQ,[  Literature & Fiction],"B000OCXHTK,B07NGS9K4R,B085HCCP4W"
AFIJSBNF5VRUTNBI3P45SIVZGVQA,[  Literature & Fiction],"B007BSG026,B01LZF038I,B0743BR9TZ"
AFIJZFHAE67UP3TZLJHH4YJVV7RQ,[  Literature & Fiction],"B00O7X626W,B007P7HRS4,B006IE2IO8"
AFIKA3QY5PCLHLRYFCWUXBWWKGSA,[  Literature & Fiction],"B0166B9HZ0,B071RX91GF,B01M34RQKI"
AFIKNMH4AF4LUUJUBKDFDYOVOQ6A,[  Literature & Fiction],"B00OZP5VRS,B00HB62MC0,B008DZTE60"
AFIKNY6CQTEOS7UGJFQIHZB7HZNQ,[  Literature & Fiction],"B08M6791DZ,B082SX7375,B087B7BD4D"
AFILEB27DZZVUFBACEJLRHDGNEXQ,[  Literature & Fiction],"B00OE6XBNO,B01M3RMQMG,B07B8PKD64"
AFIPLVZNFWAZBGT65IJ4E7W7GTUA,[  Literature & Fiction],"B09BNH4TLW,B09KXD3SXY,B0776PXPFK"
AFIRLY2EG4PKQ6X2IDUZEFDZY67A,"[  'Mystery, Thriller & Suspense']","B009L2ZH7O,B004N6379S,B005569HMG"
AFIWXLGQBPOA7F3AJLFVED43GYVQ,[  Literature & Fiction],"B07N943MFX,B078MHVNWZ,B07Y82N2M3"
AFJ2XYZ4OCZ3J2AHN2XVNY253POQ,[  Literature & Fiction],"B01LH2GQ7U,B073BVCHKG,B072M81KPL"
AFJ3Y7C2ZM2NN3XDDNCPVEWUWDGA,[  Literature & Fiction],"B085DQTY3P,B0722T3G6P,B01AIGC31E"
AFJ4JXCYGYYRL5PY7L357DS2RFMA,[  Literature & Fiction],"B00FX7REI6,B08R2KLCXH,B082RS9D42"
AFJ6LJXPJU5P7YOSJALZ2YWJGH2A,[  Literature & Fiction],"B078M5G7XH,B07PCR7SYF,B0076DFB2G"
AFJBQEEAAS43RLJTMFXPMZV62DJA,[  Literature & Fiction],"B07SV21LFY,B0B6SZZDTP,B09N3GPL9C"
AFJBWR6GZB744RIOBXE7LWRO52LQ,[  Literature & Fiction],"B0079XPUOW,B004J4WKUQ,B001QS9TSE"
AFJCSTD7XY7ENVWARLPEQT35JZSQ,[  Literature & Fiction],"B004J4WKOW,B009HUPX5G,B005IQHS7E"
AFJCVY3SIUJF7SBETMOBLVK3Z34Q,[  Literature & Fiction],"B07B6HZ5N7,B075HXST4P,B074DZ9MKS"
AFJE3GVAGIEY4YMJVAP6ZFVUEHJA,[  Literature & Fiction],"B00VTZXNL8,B07MV8SWZF,B089SQN5WQ"
AFJE7A5JC3FW2P5EGIUKKUNDVGJA,[  Literature & Fiction],"B071X49643,B072LD57FC,B00NAJZDIM"
AFJEGESVVNBGRXGBU4CRKYQEQI3A,[  Literature & Fiction],"B07SQQ6B17,B00PIAS4GO,B073XJDDLJ"
AFJEVFV26A6AHFH2CDHIEBMTGNRA,[  Literature & Fiction],"B09QD52KWF,B0BSG1XDTR,B08LD2HT9F"
AFJFGKCNOMZU64OPQYWU6PVYVISQ,[  Literature & Fiction],"B07RFQTJTG,B07JZ3G2WQ,B07GX3BR7P"
AFJFTRFOIAVC47BCRXMQYID4LGCQ,[  Literature & Fiction],"B003P9XMFI,B01DNJMO76,B075ZV94CS"
AFJGEVEEKOD56J7CAM2Z2FNQHCMA,[  Literature & Fiction],"B008J2G5Y6,B07VT4SZTJ,B0036S4CPW"
AFJGS6SCRDX3NAVZILOU6LVDZRKQ,[  Literature & Fiction],"B07T9TZ9RP,B07M6F2HBC,B00J1UOR68"
AFJIXGOBJUO6VHBXF5KBPGAQPOLQ,[  Literature & Fiction],"B09B71P1W3,B087WJD1MJ,B08BNLPH6D"
AFJKO63QHBZYJBV4AMVZGDDFCIEQ,[  Literature & Fiction],"B07RXD1SJY,B0777PYT6J,B0793DH5TP"
AFJKX5GONJEDPHWNEWU3DM6IPULQ,[  Literature & Fiction],"B0BPN6QR9H,B08L389STS,B08CD2MT1L"
AFJL6X5QLEZJQHW22TO3PPSVQUDA,[  Literature & Fiction],"B09PNM8FFN,B08T6XN4FP,B08NS24X2T"
AFJLI4GHJAUKHCUU5LFFYZGC7IIQ,[  Literature & Fiction],"B07NVD1276,B078GD3DRG,B07CMKXZ2J"
AFJLT4MSWKEXAG2KBDP26DLKBLCA,[  Literature & Fiction],"B07YKTKHWB,B07QJD3B7S,B084VTWN5V"
AFJN3EOMJ5GVE2RTPRDJPRWO52OA,[  Literature & Fiction],"B00JMO9W4K,B00X2FDZKW,B01LZ0GFRO"
AFJNC7AT6VAEG4X3IABOPPTDUTXQ,[  Literature & Fiction],"B0BBY6R1KT,B07VQR8SG7,B07LDD62RY"
AFJNCKOJHHGTV4HNN7YHXSZGORGA,[  Literature & Fiction],"B01HIHWU6E,B00QJ1V5XK,B00KGLV9SA"
AFJRUGDAU6POWSDRX3HFJW5RYRUQ,[  Literature & Fiction],"B09JPJMS5X,B08WRH53MY,B010MHAEGA"
AFJVIVUNQCA3XRHQEPD3IGWPMRZA,[  Literature & Fiction],"B085S1HH1M,B079ZYWJJ8,B07BDKJVWS"
AFJVM5BEI7LSNSUSUUWJVXD72P6A,[  Literature & Fiction],"B00S3R6HAE,B004J4WLIM,B005LC0S7W"
AFJWJN2UETO3IH5ZKF5H77CSARAQ,[  Literature & Fiction],"B08T84VZS6,B09NSZJDMM,B08VH1C4Q5"
AFJZAM7FRJCJXAHBWPJNIK2YEK5A,[  Literature & Fiction],"B00ESEEEMO,B0095807LK,B00J8UD1OK"
AFK37UOX7MUPAINYNLRFVXBFM2DA,[  Literature & Fiction],"B006FBDHG2,B01B00KQ2K,B08NLXR9V5"
AFK4X2TF6QAVLQGHWNO6QIU3RXLQ,[  Literature & Fiction],"B07QQLCZY1,B07D2BJ2JQ,B01KGZVTOE"
AFK6RYXDQVME72CLN6UPLUULFMCA,[  Literature & Fiction],"B07BJLB5LY,B01N5NPTUS,B01J0E8Z8A"
AFKBEIMBSUEPVGMCRFTKJH4CPAWA,[  Literature & Fiction],"B01825C598,B0180T0IUY,B01ANM7GJC"
AFKBOBPIF2Q4DIZNWV7GCZCM2LUA,[  Literature & Fiction],"B0095ZMMCK,B01CZCW4XG,B00Z8VTJA8"
AFKC726E2I5GK6TWTOBRRS42OA6Q,[  Literature & Fiction],"B07P8DZJ7R,B08XC816XM,B08P3KZJPH"
AFKEBML7ERH3AXPWWEQPCHD6EN7A,[  Literature & Fiction],"B000JMKTLO,B01M07KRJ8,B07GFFKR3D"
AFKFA445636AEZAGEPV43IS4XD3Q,[  Literature & Fiction],"B00876HPZ2,B010W3GM9W,B098PW8NP8"
AFKGDEK63JQHGZ2UK7EOHXWZRG2Q,[  Literature & Fiction],"B07P5HB99D,B082SXNWX8,B01M5I2JP9"
AFKHFROXLG3EM54GRC7VK2HF424A,[  Literature & Fiction],"B07HJYTRMD,B078GD3DRG,B078JGDYX8"
AFKHXKTZNL46VR57LPLH3EXPDEPA,[  Literature & Fiction],"B08HXZ4P35,B00TYV10GY,B071GYV5D4"
AFKIFPTGARKMXTF4OZS2H33YOTPA,[  Literature & Fiction],"B089SQN5WQ,B0060QM0AG,B081DNZXPR"
AFKJB3TKOWVMXPLH7XIJ3BFHLMPQ,[  Literature & Fiction],"B09BQCPBGZ,B09PNM8FFN,B079KTD171"
AFKJX7DHRPTIJZJJKUQIPAKMLC5Q,[  Literature & Fiction],"B0BBY6R1KT,B09J8JSJL5,B00GEEB730"
AFKKNVQBFTUEBON4MF56UVO3VTMQ,[  Literature & Fiction],"B00U48LBZQ,B00UK6WCDW,B08TX2JJG9"
AFKLLCHGDHCRVTYOZ4EJ3G4YZVFA,[  Literature & Fiction],"B08T6XN4FP,B01557MW80,B07XJN2NGT"
AFKMBJW3IWFSR4SYBWDUMSZPZWYQ,[  Literature & Fiction],"B00RALWMLM,B00GC7UI8E,B0098KQ4CG"
AFKNEFPRGUDVC5L2FZAPV7V2XBVA,[  Literature & Fiction],"B072F3MYRH,B004LX0FYS,B016A31ZWC"
AFKOHX4BCJYSBCLWTRL2DIZTSI7Q,[  Romance],"B097YVG3GQ,B08JH4FLQK,B07W4MF5LD"
AFKPJ4Q7LY6HBFEZSGG4PALM4G4A,[  Literature & Fiction],"B019K2JGYE,B0055I10H4,B003UV98MM"
AFKSBCZRIHRTN3WOFO4QQEOPR7YA,[  Literature & Fiction],"B085S1HH1M,B07CWSPSMX,B08B7YXJH7"
AFKSLFHJN7Q3KRPEW6M6B53ZIMZA,[  Literature & Fiction],"B09JPJ833S,B08LKRR1Q8,B07P5HB99D"
AFKWNAXZ7D6SMUYMROPZZOZ4X2HQ,[  Literature & Fiction],"B06XR3LT2Y,B01N2AAPVU,B00V5C3OIW"
AFKWXBGIDM6K5GMFT2T6R3SRCTJA,"[  'Mystery, Thriller & Suspense']","B004T4UNU0,B0881H739W,B00BG232WE"
AFKX3OUIEK5N2USETKAU73OYEZKA,[  Literature & Fiction],"B09T971KPQ,B06Y55SB48,B00B7NPRY8"
AFKXMMZWFMSEDCRL323FMTQRY2SQ,[  Literature & Fiction],"B00O2BKMWE,B00AYJIJF0,B08L3NB7FL"
AFKYLLRN34NWOOG6KGS26OYFF2AA,[  Literature & Fiction],"B0BCWZHGW6,B0BB64ZRMW,B0BJZ8VZXH"
AFKZESU3PTCQ2UVDBDSFVFTXBFNQ_1,[  Literature & Fiction],"B0976V6YSL,B009PC2MW8,B0976V6YSL"
AFL4AIQPI53HESOEUP5DCOABFX2A,[  Literature & Fiction],"B07Y81YYN9,B0BB64ZRMW,B09T2PCLW8"
AFLI6MCKCTCMIOTIN3AKWWZLH3SA,[  Literature & Fiction],"B087ZXSPGJ,B07XRJWH65,B07W9269Z7"
AFLPC2IMABMYPZ26CE4DOHBRGLKA,[  Literature & Fiction],"B00IUA8IN8,B000QUCO12,B07869BSD4"
AFLPKENS6KN6A5HUQD3FMQCRXGIQ,[  Literature & Fiction],"B00WR18RYQ,B000QCQ8Y4,B000GCFG7E"
AFLPOXA6GXHG7PGTZDGVWQ66MBSA,[  Literature & Fiction],"B08D2215RG,B0015DYIH2,B08BKSQF78"
AFLRNH32C5F2SXNDRRMLTKRX3MYQ,"[  'Mystery, Thriller & Suspense']","B00DH5WVV6,B09RW9H3QH,B09LNCYFCB"
